,Adj_Close,Close,Date,High,Low,Open,Symbol,Volume
1331,52.113568,400.500008,2011-09-16,400.500008,395.030003,395.540001,AAPL,174628300
1332,51.132452,392.959995,2011-09-15,393.660011,389.900005,391.43,AAPL,104454700
1333,50.656207,389.299992,2011-09-14,392.209991,385.759991,387.019993,AAPL,133681100
1334,50.04724,384.619991,2011-09-13,386.209988,380.250011,382.139988,AAPL,110140100
1335,49.438272,379.939991,2011-09-12,380.880013,371.899994,372.999992,AAPL,116958100
1336,49.118174,377.479988,2011-09-09,385.999996,375.020012,383.929989,AAPL,141203300
1337,49.984784,384.140007,2011-09-08,388.609989,382.310005,382.399994,AAPL,104039600
1338,49.957456,383.929989,2011-09-07,385.599987,382.000011,385.560013,AAPL,87644200
1339,49.412251,379.740013,2011-09-06,380.330013,366.480003,367.37001,AAPL,127424500
1340,48.67186,374.050003,2011-09-02,378.00,371.830006,374.740005,AAPL,109734800
