18.75,19.02,18.440001,18.690001,987700.0,17.201782,nan,18.690001,18.690001,0.0,0.0
18.629999,19.07,18.459999,18.799999,904300.0,17.303022,100.0,18.74958325,18.747115346153844,0.0024679038461563607,0.0021936923076945427
18.709999,19.190001,18.709999,18.969999,963800.0,17.459486,100.0,18.83561156812933,18.82719527895515,0.008416289174181912,0.008315683060571202
19.040001,19.040001,18.33,18.5,1074300.0,17.026911,34.966359844943014,18.729672111925286,18.735725777255425,-0.006053665330139069,-0.01363769954289774
18.41,18.469999,18.049999,18.110001,608900.0,16.667966,22.11449157028784,18.561309685505275,18.59061762054615,-0.029307935040876032,-0.04225409267558905
18.200001,18.33,17.629999,17.940001,915200.0,16.511502,18.86035473350252,18.41029898799901,18.460304300582767,-0.050005312583756734,-0.06097535923205735
17.75,17.85,17.120001,17.469999,810800.0,16.078925,13.114578974070142,18.200474335535652,18.284183636480716,-0.08370930094506335,-0.09589293858028844
17.5,17.809999,17.139999,17.68,595200.0,16.272205,24.222782095802714,18.09185936383554,18.18683468198471,-0.09497531814917082,-0.08996522499725537
17.610001,17.610001,17.15,17.27,443000.0,15.894852,19.09095762281224,17.92926632924982,18.05093965490053,-0.1216733256507112,-0.11024408234147937
17.290001,17.6,17.02,17.280001,597400.0,15.904056,19.53875215744806,17.80623080169031,17.94455762382957,-0.13832682213925906,-0.11138730131872812
17.379999,17.82,17.280001,17.719999,738000.0,16.309019,36.254420930198506,17.79045246117658,17.9154322991786,-0.1249798380020195,-0.06616291570645835
17.58,17.620001,16.879999,17.290001,698700.0,15.91326,29.74980653860564,17.701473834291257,17.838588209521568,-0.13711437523031123,-0.0710109912472498
17.299999,17.68,16.74,16.84,815000.0,15.499091,24.746030592881382,17.55188924971269,17.721603780895027,-0.16971453118233626,-0.10738425900963106
16.809999,17.33,16.379999,16.549999,1069700.0,15.232182,22.15935735219324,17.381299328746994,17.590018621005566,-0.20871929225857144,-0.14660926381777029
16.719999,17.030001,16.59,16.9,779700.0,15.554313,31.46984091812722,17.300673451624906,17.515375508515323,-0.21470205689041677,-0.12570327058658254
16.790001,17.059999,16.540001,16.629999,518400.0,15.305812,28.625392597737303,17.189839210524358,17.422757852530218,-0.23291864200585977,-0.12876996999418477
16.540001,16.629999,16.200001,16.48,541000.0,15.167756,27.156837105410958,17.073856250525296,17.32705969751741,-0.2532034469921136,-0.13469145761888052
16.49,16.51,16.07,16.25,545900.0,14.95607,25.035906825910658,16.94051668215007,17.220648098313948,-0.28013141616387927,-0.15014614126453785
16.299999,16.780001,16.299999,16.559999,883200.0,15.241386,32.668666069802725,16.8794195146945,17.156951965715496,-0.27753245102099555,-0.11553467505688042
16.66,17.110001,16.42,17.09,873700.0,15.729184,43.298446821599924,16.913005407584528,17.150637886462555,-0.23763247887802663,-0.02850442486511695
17.09,17.15,16.51,16.809999,1150300.0,15.471479,39.72989443794659,16.89666894683337,17.119150158145228,-0.22248121131185883,0.0014351404077226348
16.83,17.280001,16.690001,17.27,748600.0,15.894852,47.39981562944795,16.955598027032366,17.13284286370888,-0.1772448366765147,0.07338967140948555
17.110001,17.59,16.209999,16.219999,955500.0,14.928458,36.10514316800044,16.839948799117277,17.051344358676634,-0.21139555955935663,0.004064537728164175
16.200001,16.200001,14.94,15.87,1905400.0,14.606328,33.26013950780816,16.687968044603377,16.94745391502945,-0.2594858704260723,-0.07360545322182521
15.8,16.41,15.36,15.61,1050300.0,14.367031,31.28780709798616,16.5195407033997,16.83144368373479,-0.31190298033509123,-0.14261640194009184
15.86,16.15,15.52,16.01,1025500.0,14.735181,37.43476774180454,16.440117949756534,16.76108313288006,-0.3209651831235263,-0.1284951896134371
15.98,16.120001,15.63,15.87,424300.0,14.606328,36.21366602088122,16.351432541882062,16.68563141430177,-0.3341988724197087,-0.12389493764315862
15.84,16.389999,15.54,16.370001,570600.0,15.066516,43.32419511062865,16.354316050450926,16.659185996884858,-0.30486994643393217,-0.052164382251369434
16.24,16.690001,15.76,16.42,727500.0,15.112534,43.996497405226556,16.364501442818458,16.63933831295723,-0.27483687013877045,0.006318967001631259
16.51,17.35,16.51,17.280001,772500.0,15.904056,54.08532561432433,16.506291865268874,16.692031296435935,-0.18573943116706104,0.1475653359173228
17.33,17.41,16.889999,17.120001,492600.0,15.756796,52.201192127922376,16.601243752725708,16.726945415211254,-0.1257016624855467,0.21405963433544567
17.049999,17.08,16.76,17.07,356100.0,15.710776,51.59627764639244,16.673705630429197,16.754723565601047,-0.0810179351718503,0.24269355310578133
16.959999,17.200001,16.93,17.18,452700.0,15.812018,52.88966448131338,16.751912625825774,16.788923521665307,-0.037010895839532765,0.2645241566553557
17.24,17.290001,16.98,17.01,467900.0,15.655554,50.63768495934755,16.79175439983745,16.806590011236196,-0.014835611398744675,0.24706844092002855
16.93,17.0,16.26,16.49,1033400.0,15.17696,44.408907435011116,16.745196145690464,16.78143773670715,-0.03624159101668667,0.16338860736798544
16.5,16.82,16.5,16.75,527400.0,15.416257,47.86222231818324,16.745937011186705,16.7789534372692,-0.03301642608249722,0.13586012303345132
16.459999,17.07,16.33,17.02,373500.0,15.664758,51.2490212170452,16.788187937889997,16.797907821830133,-0.009719883940135787,0.14595308988228442
17.09,17.15,16.75,16.870001,408300.0,15.526703,49.33179612192548,16.800796629900614,16.803551044592368,-0.0027544146917541923,0.12790058000089655
17.6,20.17,17.52,20.030001,4253600.0,18.435083,72.59300706371107,17.298334102494543,17.055050218627,0.2432838838675444,0.4959611359963716
20.0,20.290001,19.07,19.309999,2229900.0,17.772413,65.24339120551628,17.608209303316247,17.23014315286912,0.378066150447129,0.6124001814559208
19.459999,20.15,19.450001,19.950001,1324800.0,18.361453,68.31429067344015,17.968867349302148,17.440583324416014,0.5282840248861334,0.7302493283293005
20.24,21.48,20.17,21.360001,2011000.0,19.65918,73.80542455200863,18.49104870110289,17.742838801861485,0.7482098992414059,0.9360609516999252
21.6,22.280001,20.99,22.139999,1606400.0,20.37707,76.2567338834622,19.05285215708676,18.080907692994828,0.9719444640919335,1.1068052322034503
22.299999,22.459999,21.92,22.139999,915800.0,20.37707,76.2567338834622,19.5281031019104,18.392110389447197,1.135992712463203,1.1479057576098437
22.0,22.120001,21.790001,21.91,899400.0,20.165385,73.89198033465198,19.894748059448254,18.66112238034532,1.2336256791029356,1.0745256515261494
21.9,22.91,21.780001,22.51,875300.0,20.717609,75.98423301428983,20.29727963862975,18.954741523665703,1.3425381149640465,1.0338714119161956
22.35,22.780001,22.190001,22.780001,549400.0,20.96611,76.8820510145568,20.6793854681828,19.24591458030099,1.4334708878818105,0.972582788052401
22.870001,22.99,22.700001,22.85,614400.0,21.030536,77.12085566052866,21.013436162262536,19.519692475291972,1.4937436869705643,0.8744978333596745
22.73,23.02,22.440001,23.01,523300.0,21.177796,77.68819258961638,21.3206854363894,19.784327504884097,1.5363579315053038,0.7677776334642799
23.120001,23.42,22.940001,23.42,690600.0,21.555149,79.1172125683919,21.6437330688136,20.059503672560343,1.5842293962532565,0.6908139854175053
23.48,23.77,23.200001,23.59,2893100.0,21.711612,79.69783739012317,21.94321849417295,20.32628875771862,1.6169297364543311,0.6049700057469867
23.5,23.58,23.17,23.34,595200.0,21.481519,76.33647747607094,22.158144235477067,20.55368328971624,1.6044609457608274,0.46402487983038165
22.84,23.51,22.809999,22.84,1033100.0,21.021332,69.97945543439083,22.26306010729527,20.725955879103427,1.5371042281918434,0.26344867446119835
22.83,23.860001,22.610001,23.860001,567100.0,21.960114,74.62234512084575,22.5087730171469,20.961803512204643,1.5469695049422576,0.2265430512741613
23.790001,24.389999,23.51,24.389999,738700.0,22.447911,76.64365542292927,22.79822199868957,21.2194830732935,1.5787389253960704,0.23206524241285775
24.27,24.32,23.92,24.0,693400.0,22.088965,72.0932503892019,22.983126921641357,21.428252311619328,1.5548746100220292,0.14746915139427497
24.17,24.4,23.98,24.07,1124700.0,22.153391,72.40987649528674,23.150350408068967,21.626402458461357,1.52394794960761,0.06849261319989974
24.16,24.35,23.620001,23.67,809000.0,21.785242,67.68412462053524,23.230301452330508,21.779544123037212,1.450757329293296,-0.062310864641651253
23.66,23.809999,23.139999,23.67,718300.0,21.822119,67.68412462053524,23.297950929037995,21.921087583287406,1.3768633457505892,-0.1680789848876172
23.549999,23.98,23.549999,23.66,669300.0,21.812899,67.5562900620815,23.353653256884744,22.0511806910189,1.3024725658658447,-0.25348833860806197
23.459999,23.950001,23.440001,23.6,787400.0,21.757584,66.74178236356022,23.391554178347818,22.16696683154068,1.2245873468071373,-0.3274069210302981
23.889999,24.469999,23.860001,24.059999,619200.0,22.181672,69.75274704092764,23.494395109280973,22.30838885022689,1.186006259054082,-0.3236551978690061
24.26,25.700001,23.93,25.66,951900.0,23.656762,77.41260723918519,23.827574045817386,22.558618082806518,1.2689559630108675,-0.12620460720810023
25.4,25.860001,25.360001,25.639999,785500.0,23.638323,77.14958972737948,24.10641499451225,22.788537517253673,1.3178774772585768,-0.02268925940957267
25.75,26.15,25.299999,25.940001,1096900.0,23.914904,78.33842095827596,24.388510576741265,23.023558915545365,1.3649516611958994,0.057167279595156995
26.030001,26.110001,25.450001,25.75,674000.0,23.739736,75.6538573431727,24.59797389808702,23.22678226748095,1.37119163060607,0.055717769136458095
25.780001,27.030001,25.700001,26.92,1065700.0,24.818396,80.16211655755477,24.955213604128822,23.501939535798005,1.453274068330817,0.17590610153524544
27.030001,27.030001,26.26,26.299999,847900.0,24.246798,72.50065130559828,25.16210607659903,23.710315011490422,1.4517910651086083,0.1383520671797318
26.299999,26.68,26.110001,26.4,713600.0,24.338991,72.94971825196255,25.352553173941605,23.910540125892307,1.4420130480492972,0.09503682156190107
26.549999,27.530001,26.549999,27.5,839400.0,25.353116,77.33432260482013,25.682932365905323,24.177647908712757,1.505284457192566,0.17726370458654372
27.51,28.17,27.26,28.1,949600.0,25.906276,79.30480015334244,26.054791550914725,24.46942836889058,1.585363182024146,0.269936914516113
27.91,28.08,27.190001,27.32,949600.0,25.187168,70.69983309591954,26.24944016768328,24.68141319309914,1.5680269745841393,0.18821159475363025
27.32,27.74,26.530001,27.629999,886300.0,25.472967,72.00016890395472,26.46183490804709,24.900622979890088,1.5612119281570038,0.13966519857779458
27.799999,28.1,27.469999,27.780001,680300.0,25.611258,72.63306587150521,26.664630559003935,25.114629805121073,1.5500007538828626,0.09379427844317911
27.780001,28.35,27.719999,28.190001,1064400.0,25.98925,74.34032795468096,26.89930378404203,25.34314651557694,1.556157268465089,0.08488584494184659
27.77,29.540001,27.75,29.41,1259500.0,27.114005,78.61533472158094,27.285565923470454,25.645265831426023,1.6403000920444306,0.2025371914962668
29.58,30.629999,29.43,30.57,1244000.0,28.183446,81.73181451625298,27.79086478333074,26.011037248962573,1.7798275343681667,0.38527365759116483
30.48,31.219999,30.360001,30.93,1421700.0,28.515342,82.58027635610057,28.273809721939323,26.37630759766649,1.8975021242728332,0.4964982664936932
30.68,30.91,29.59,29.620001,1691000.0,27.307612,69.86440778006516,28.480916456728895,26.61713227527517,1.863784181453724,0.3432499027891609
29.84,30.25,29.18,29.360001,814300.0,27.06791,67.63828381179474,28.616160444972788,26.8207391481411,1.7954212968316874,0.16521930610627722
29.68,30.18,29.48,29.98,937200.0,27.639506,70.08604749935394,28.82598219374725,27.05521849440593,1.7707636993413196,0.09272328857277756
30.0,30.1,27.98,28.08,892300.0,25.887837,56.08573695340546,28.711215573380375,27.131266381844057,1.5799491915363184,-0.2311245809764011
28.57,29.879999,28.440001,29.719999,1002500.0,27.399804,62.96301244342592,28.86641317126125,27.32334743560508,1.543065735656171,-0.24391319363773123
29.33,29.33,28.059999,28.27,990800.0,26.063004,54.79264004293973,28.774657224904814,27.393579227876053,1.3810779970287612,-0.45431093589207805
27.75,28.940001,27.0,28.549999,1480700.0,26.321144,55.980525773097604,28.740094397533515,27.47936365730592,1.2607307402275936,-0.5560043587907693
26.549999,27.08,22.33,24.559999,3537900.0,22.642637,39.89368475253429,28.097002427304187,27.26282529428276,0.8341771330214272,-1.12728925725717
24.4,25.1,22.700001,23.190001,2014400.0,21.379592,36.06179617728842,27.342078762671118,26.96076115583712,0.3813176068339992,-1.6264066461990208
24.57,26.860001,24.57,26.809999,1897700.0,24.716983,49.78648297368162,27.260220303869055,26.949580790047786,0.3106395138212683,-1.4142102647315582
26.27,27.450001,26.01,26.6,1078200.0,24.523378,49.127670577269726,27.15864791396541,26.923658440292094,0.23498947367331624,-1.2524082752794727
26.84,27.299999,26.58,27.200001,959700.0,25.076538,51.117972473261375,27.165009929080966,26.944148369084484,0.22086155999648227,-1.0245312816205934
27.200001,27.24,25.65,25.719999,1191100.0,23.712078,46.3055334912336,26.942700499805337,26.85338816087434,0.08931233893099844,-1.0301037786103993
27.540001,29.17,27.02,27.76,5895700.0,25.592819,52.88916053646608,27.068438911046073,26.920601147970523,0.1478377630755503,-0.7304423440353165
28.450001,28.629999,26.610001,27.74,2109800.0,25.57438,52.820781211732175,27.17175602014536,26.981344684252512,0.19041133589284698,-0.516236158595219
28.299999,28.469999,26.360001,26.530001,1518500.0,24.458843,48.717050803802714,27.07302446363274,26.94788768338061,0.12513678025213082,-0.5174282158008019
26.35,27.16,26.110001,26.68,1860300.0,24.597133,49.24349668630684,27.012559153787336,26.928030887953994,0.08452826583334172,-0.4789161956362741
25.57,26.389999,25.07,25.57,2318900.0,23.573788,45.519593244227,26.790626952218233,26.827373753827374,-0.03674680160914079,-0.5771730643452309
25.01,27.4,25.01,27.280001,2459600.0,25.150292,51.592793698975605,26.865915274168955,26.860920909052183,0.004994365116772315,-0.3949525846754399
27.48,27.700001,26.93,27.18,1511900.0,25.058099,51.23311008209203,26.914236004971066,26.88456893638541,0.029667068585656153,-0.27648574216813737
26.24,27.700001,26.049999,27.639999,1886200.0,25.482186,52.861087580816914,27.025891857694546,26.94055420553581,0.08533765215873501,-0.13211566000917357
27.91,28.530001,27.09,27.24,1544000.0,25.113414,51.25866401763644,27.058831573726238,26.96274546352632,0.09608611019991642,-0.08849499513694192
28.07,28.559999,27.59,28.49,958100.0,26.265828,55.7708369917066,27.279011341969746,27.07592306803273,0.20308827393701634,0.1004074658657157
28.440001,28.91,28.0,28.690001,1061600.0,26.450215,56.46527101998514,27.496086682612983,27.19553101253722,0.300555670075763,0.23627380650686647
28.209999,29.0,27.469999,27.49,1133800.0,25.343897,51.26444139886862,27.49515026987176,27.217351404495513,0.27779886537624776,0.1526081576822897
27.85,27.889999,26.559999,27.290001,1507300.0,25.159512,50.43072693217998,27.46358884283838,27.222734654777593,0.24085418806078707,0.06297504243978103
27.58,27.99,26.950001,27.719999,1203200.0,25.555941,52.22953118722332,27.50303656027583,27.259580450424995,0.2434561098508361,0.05454310881499308
26.77,26.77,24.870001,25.33,2491300.0,23.352525,42.90908723015497,27.16872323649034,27.116607607516755,0.052115628973584904,-0.262510282348103
25.4,25.85,24.5,24.59,1444800.0,22.670296,40.49925823968312,26.771996577874496,26.929401831792674,-0.15740525391817783,-0.5452416384994796
24.690001,25.25,23.809999,25.1,1302700.0,23.140481,42.88018944228579,26.514766331367497,26.793857294791568,-0.27909096342407125,-0.6308904460036229
25.370001,25.99,24.889999,25.110001,1069200.0,23.149701,42.928417782304194,26.29864858540923,26.669098827486582,-0.37045024207735366,-0.6508872026437013
